customer_id,revenue,number_of_orders,recency_days,purchase,zip_code
989,35,1,14,1,21113
990,72,2,135,1,22003
991,136.5,4,147,1,20165
992,70,1,671,0,20186
993,291,3,817,0,21093
994,631.35,18,68,0,19046
995,25,1,40,0,20832
996,331,4,253,0,21114
997,5,1,29,0,20124
998,69,1,399,0,8753
999,195.8,6,452,0,21401
1000,176,4,584,0,8330
1001,497.95,15,35,1,19067
1002,503.9,15,465,0,22601
1003,49.5,3,23,0,20850
1004,699.5,12,130,0,19002
1005,212,3,27,0,22032
1006,110.95,4,34,0,22554
1007,39,1,195,0,22003
1008,358,6,72,0,20740
1009,734.45,20,287,0,22046
1010,167,3,350,0,23113
1011,99.85,4,637,0,22630
1012,494,10,272,1,21702
1013,449,7,268,0,20816
1014,51.95,2,597,0,22201
1015,235,8,463,0,21701
1016,116.9,4,758,0,21234
1017,603.5,17,101,0,20723
1018,95.5,4,20,0,21093
1019,813.35,21,61,1,22151
1020,32,2,166,0,8302
1021,312.95,5,255,1,21204
1022,16,2,347,0,8080
1023,109,3,835,0,22066
1024,214,2,641,0,19047
1025,129,1,660,0,21093
1026,261.75,9,65,0,19083
1027,407.5,16,162,0,18940
1028,188,2,620,0,22554
1029,666.9,15,259,0,21032
1030,89,1,956,0,20902
1031,591.15,19,67,0,19119
1032,108.95,4,22,0,20878
1033,124.5,6,411,0,22407
1034,948.59,19,17,0,8057
1035,178.9,3,816,0,20007
1036,295.95,9,76,0,20817
1037,99,3,44,0,22153
1038,110,2,64,0,22043
1039,64.5,2,426,0,23229
1040,266.85,7,67,0,20906
1041,226,7,79,1,22308
1042,368,7,253,1,8088
1043,84,2,635,0,22150
1044,39.5,1,835,0,23233
1045,56.9,2,605,0,22031
1046,56,1,758,0,21157
1047,24.5,1,64,0,21286
1048,55,1,449,0,19128
1049,38,1,270,0,20877
1050,149,1,271,0,23185
1051,1354.25,42,64,0,20118
1052,99,1,171,0,20002
1053,39.5,2,50,0,20878
1054,79,2,270,0,8054
1055,114.5,2,354,0,21208
1056,63,2,642,0,21401
1057,876.45,14,79,1,22407
1058,390.3,13,262,0,8505
1059,6.95,1,536,0,22901
1060,79,2,641,0,21015
1061,57.95,2,64,0,19027
1062,164.45,5,71,0,8088
1063,207.5,4,266,0,8055
1064,82.85,3,587,1,8648
1065,119,1,349,0,8620
1066,637.45,18,264,0,21131
1067,108,2,213,0,22026
1068,425,8,636,0,20814
1069,114.5,4,318,0,21157
1070,34,1,267,0,20878
1071,49,1,43,0,20191
1072,535,13,90,0,23229
1073,128,3,186,0,8034
1074,40,2,378,0,8053
1075,201.35,7,276,1,22042
1076,517.89,16,30,1,23233
1077,89,2,636,0,8540
1078,445,5,267,0,20191
1079,53,2,630,0,21146
1080,44,1,264,0,8086
1081,35,1,27,0,20170
1082,59,2,645,1,20176
1083,161.95,7,76,0,19446
1084,64,2,659,0,21074
1085,37.5,2,341,0,21403
1086,297,4,304,1,21122
1087,69,1,592,0,22066
1088,314,8,29,0,8043
1089,120.8,5,267,0,19446
1090,144,3,271,0,21208
1091,196,5,260,0,21227
1092,19.95,1,101,0,21208
1093,796.4,15,55,0,22314
1094,104,3,972,0,8691
1095,1039.9,18,2,0,19010
1096,117,2,211,1,18901
1097,69,2,572,0,19010
1098,61,2,381,0,20111
1099,367,10,104,1,19083
1100,185.95,5,69,0,22192
1101,118.5,5,21,0,23233
1102,73.45,3,456,0,20112
1103,38,2,445,0,21771
1104,150,3,935,0,19002
1105,94.7,4,468,0,22207
1106,125.3,6,600,1,21114
1107,1134.7,18,266,0,22182
1108,95.8,5,230,0,21230
1109,186.8,6,69,0,20124
1110,79,1,871,0,8098
1111,546.3,20,16,0,8742
1112,423.15,9,142,0,22015
1113,68,1,266,0,22193
1114,667.75,17,14,1,8022
1115,834.3,29,15,1,8691
1116,2171,56,22,1,20878
1117,49.5,1,622,1,20132
1118,307,3,274,0,22043
1119,493.75,19,21,1,23113
1120,59,1,287,0,20008
1121,80.5,3,879,0,19083
1122,1261.85,23,185,0,20817
1123,31.3,3,746,0,19114
1124,92,2,606,0,22304
1125,40,1,288,1,20147
1126,2930.9,92,12,1,19067
1127,29,1,265,0,22308
1128,355.85,8,614,1,22201
1129,1796.59,57,4,0,22206
1130,1808,35,81,0,23185
1131,53,2,443,0,20191
1132,363.4,13,265,1,21044
1133,293,7,186,0,8753
1134,69,1,658,0,21784
1135,168.35,7,228,0,22181
1136,394.9,11,205,0,8034
1137,451.95,6,312,0,8540
1138,1144.65,21,268,0,8033
1139,557,14,30,0,21204
1140,182.95,4,246,0,19119
1141,49,1,724,0,21136
1142,602.95,12,256,0,22124
1143,28,1,5,0,20155
1144,334.9,10,59,0,22181
1145,0,1,640,0,8055
1146,154,4,731,0,20902
1147,216.95,4,393,0,22015
1148,88,2,376,0,21218
1149,361,6,286,0,8052
1150,185,7,785,0,21146
1151,147.5,5,616,0,8628
1152,176,7,183,0,8050
1153,328,9,265,0,22206
1154,168.5,6,13,0,21074
1155,670,7,32,0,20147
1156,69,1,288,0,21015
1157,99,3,622,0,8816
1158,1718.85,29,32,0,20117
1159,267.45,10,15,1,8053
1160,118,4,354,0,22207
1161,454,12,272,0,21093
1162,1232.5,26,117,0,8527
1163,0,1,107,0,19154
1164,565.65,16,394,0,22201
1165,545.45,14,108,0,20190
1166,31,1,279,0,8085
1167,2166.95,93,13,1,21093
1168,1476.3,41,29,0,20136
1169,843.25,24,179,0,22901
1170,79,1,934,0,8022
1171,1002.35,22,272,1,21012
1172,18,1,809,0,21042
1173,49.5,1,266,0,19067
1174,147.4,2,338,0,22033
1175,49.5,1,932,0,20121
1176,219,1,623,0,21230
1177,68.95,2,533,0,21212
1178,451.5,10,32,0,21117
1179,49,1,616,0,22182
1180,1562.35,41,62,1,22305
1181,1826.73,35,45,0,22044
1182,241.45,6,7,0,20171
1183,89.5,4,26,0,21074
1184,2115.8,31,48,0,21212
1185,333.5,9,121,0,8060
1186,216,4,38,0,20854
1187,317.45,10,98,0,22701
1188,1400.95,9,142,0,20008
1189,64,1,175,0,20854
1190,974,26,60,1,20854
1191,309.65,9,243,0,21133
1192,209.35,7,280,0,22304
1193,440.9,15,73,0,8816
1194,105,5,310,0,20815
1195,808.7,17,68,0,8002
1196,573.25,14,269,0,21136
1197,319,6,87,0,20815
1198,458.95,13,82,0,21093
1199,74.5,3,922,0,8057
1200,132,5,31,1,20724
1201,155,1,260,0,8540
1202,184.5,4,274,0,21401
1203,670.75,22,85,0,8028
1204,138,3,144,0,22079
1205,49.5,1,279,0,21044
1206,154,2,270,0,8062
1207,0,1,139,0,23185
1208,242.4,7,249,0,21236
1209,44,1,303,0,22202
1210,822.35,33,20,0,20816
1211,118,2,74,0,19002
1212,20,2,128,1,20136
1213,219.9,8,408,0,21228
1214,79.85,3,66,0,21090
1215,972.05,26,13,1,22193
1216,24,1,45,0,8057
1217,2100.15,49,47,1,8723
1218,525.4,16,115,0,8043
1219,169.95,6,624,0,21228
1220,470.4,11,49,0,20816
1221,241.45,7,181,0,19149
1222,66,1,675,0,19087
1223,452,8,83,0,19010
1224,25,1,849,0,21210
1225,1042.25,32,288,1,21146
1226,191,3,364,0,8753
1227,752.25,19,39,1,22901
1228,69,1,273,1,22903
1229,89,1,379,0,20191
1230,59,1,147,0,22602
1231,1124.75,24,58,0,20708
1232,405.5,9,237,1,21054
1233,79,4,403,0,19038
1234,410,9,297,0,19106
1235,357.5,8,152,0,20155
1236,204,4,658,1,21209
1237,966.85,25,41,1,22043
1238,74.9,3,297,1,7728
1239,973.45,16,37,0,20878
1240,30,1,658,0,22405
1241,129.5,6,349,0,20015
1242,44,1,258,0,22309
1243,46,1,294,0,21157
1244,44,1,271,0,20111
1245,0,2,261,0,19083
1246,1045.3,25,22,1,21286
1247,310,6,270,0,22030
1248,119,3,285,0,22312
1249,175,4,28,0,8520
1250,39.5,1,265,0,22152
1251,58,2,215,0,20112
1252,34,1,623,0,19027
1253,17.7,2,621,0,21227
1254,170.85,4,430,0,20715
1255,301.5,8,470,0,20723
1256,29.5,1,275,0,20171
1257,148.5,3,6,0,18901
1258,132,2,703,0,20906
1259,181,5,265,0,21701
1260,49,1,645,0,22911
1261,36.9,2,505,0,21114
1262,95.85,4,462,0,19010
1263,76.95,3,751,0,8053
1264,171.9,3,62,0,20853
1265,468,7,226,1,22310
1266,99,2,223,0,20115
1267,60.5,2,282,0,20008
1268,79.85,3,717,0,19002
1269,935.75,22,74,0,8057
1270,128,2,626,0,20155
1271,89,1,623,0,22310
1272,34,1,327,0,8205
1273,182,6,93,0,22203
1274,1196,26,440,0,8520
1275,233,7,166,0,19087
1276,142,3,631,0,22192
1277,559.2,18,46,0,8816
1278,203,3,593,0,21048
1279,95.5,2,754,0,18901
1280,72,2,429,0,22315
1281,90,4,912,0,8087
1282,290,9,40,1,8085
1283,137.8,5,953,0,22032
1284,148.5,4,21,0,21093
1285,271.5,6,36,0,21044
1286,40,1,331,0,20176
1287,265,6,133,0,20190
1288,212,3,257,0,20872
1289,99,3,313,0,18966
1290,361.05,14,66,0,20904
1291,95.5,2,663,0,20818
1292,48,1,533,0,20112
1293,55,1,269,0,22031
1294,1011.5,25,99,0,20008
1295,30,1,579,0,20832
1296,619.5,6,235,0,8753
1297,898.45,26,61,1,20740
1298,39.5,2,349,0,8648
1299,328.5,7,35,0,20816
1300,382.4,10,80,0,8022
1301,29.5,1,266,0,19152
1302,32,1,27,0,21046
1303,97.95,3,276,1,22032
1304,189,3,662,0,18901
1305,492.9,14,293,0,20850
1306,207,6,139,1,21032
1307,691,7,434,1,7726
1308,554.9,16,99,0,20015
1309,0,1,631,0,8060
1310,706,13,92,0,22309
1311,1736.5,48,79,1,22101
1312,658.8,21,66,1,19010
1313,84,2,626,0,22308
1314,68,1,263,1,21401
1315,59,1,173,0,22306
1316,120,3,642,0,21403
1317,982.45,24,193,0,8753
1318,207.5,5,583,0,19087
1319,29,1,47,0,20906
1320,16,1,793,0,21104
1321,75,2,888,0,19002
1322,160.95,6,199,0,8035
1323,29,1,267,0,22304
1324,884.95,8,474,0,19128
1325,345,4,202,0,21044
1326,76,2,275,0,18901
1327,74.8,4,70,0,21403
1328,163,5,200,0,8035
1329,406,10,352,0,21157
1330,88,3,204,0,20169
1331,177.5,4,14,0,21158
1332,30,1,756,0,21114
1333,99,1,266,0,21014
1334,259.45,6,88,0,20878
1335,49,1,258,0,23113
1336,155.35,5,604,1,8628
1337,90,1,214,0,22203
1338,189.35,9,19,0,19004
1339,394.85,12,91,0,20854
1340,213,6,704,1,8204
1341,129,5,34,0,19083
1342,88.5,2,265,0,19006
1343,166.5,4,264,0,21090
1344,134,3,361,0,20895
1345,200.9,7,618,0,20902
1346,167.55,7,330,0,20175
1347,27,2,136,0,20164
1348,64.5,2,289,0,23229
1349,592,9,239,0,19038
1350,184.9,4,599,0,20852
1351,436,6,98,1,20724
1352,84.5,2,719,0,21048
1353,39.5,2,5,0,8226
1354,1324,20,144,1,23229
1355,819.4,23,6,1,20151
1356,206,6,576,0,22306
1357,71.45,3,681,0,20171
1358,511.9,13,264,0,22181
1359,795.5,11,15,1,20147
1360,110,1,124,0,22032
1361,95,2,508,0,21157
1362,79,3,380,0,23233
1363,115,3,270,0,19067
1364,94,4,271,0,21701
1365,32,1,875,0,22405
1366,79,3,19,0,21093
1367,73,2,206,0,8723
1368,51,1,653,0,8088
1369,652.45,19,204,1,8226
1370,1178.8,40,119,1,19446
1371,140,2,797,0,20180
1372,128,3,627,0,20715
1373,296,7,279,0,8057
1374,29,1,634,0,21236
1375,328,3,791,0,22554
1376,113,2,371,0,21227
1377,58,3,56,0,21042
1378,206.5,4,300,0,23113
1379,129,1,966,0,19446
1380,166,3,558,0,22124
1381,187.5,4,123,0,18966
1382,36,1,283,0,22911
1383,197.5,8,40,0,21228
1384,188,2,504,1,19053
1385,2270.39,53,2,0,22201
1386,110,2,280,1,20186
1387,491.1,14,307,0,20180
1388,1594.35,20,188,0,21117
1389,93.95,2,182,0,8108
1390,301.85,8,255,0,8055
1391,91,2,349,0,18940
1392,473.95,11,64,0,8755
1393,273.95,5,263,0,19087
1394,101.5,3,46,0,21146
1395,141,4,267,0,8057
1396,125,3,432,0,19038
1397,39,1,273,1,21702
1398,89,1,628,0,22554
1399,306.3,12,77,1,19106
1400,103.85,4,630,0,20853
1401,336,8,91,0,21093
1402,1146.25,19,187,1,20816
1403,211.5,7,258,0,20115
1404,38,1,959,0,8033
1405,49,1,747,0,19067
1406,42,1,546,0,21784
1407,82,3,301,0,19067
1408,34,1,259,0,21075
1409,43,2,841,1,22180
1410,63.95,2,77,1,20002
1411,19,1,919,0,21060
1412,39.5,1,740,0,19067
1413,806.35,20,128,1,21093
1414,260.95,8,9,0,22405
1415,192,3,201,0,20815
1416,69,1,548,0,20007
1417,74.5,2,268,0,21093
1418,246.5,3,396,0,8318
1419,183.5,6,275,1,22901
1420,75,1,944,0,8540
1421,647,11,77,1,22315
1422,211.95,5,71,0,20171
1423,64.9,2,426,0,20720
1424,388.25,11,87,0,21048
1425,130.95,4,206,0,20853
1426,84.75,5,16,0,22201
1427,3182,15,538,1,22901
1428,56,2,215,0,19149
1429,29,1,269,0,8060
1430,370.84,10,20,0,19446
1431,1155.8,32,173,0,20132
1432,101,3,282,0,23229
1433,2378.5,48,9,0,20910
1434,823,7,113,1,20151
1435,897.95,26,141,0,22601
1436,715.5,13,513,0,21157
1437,109,2,377,0,8731
1438,189,4,317,1,24060
1439,259,5,443,0,8540
1440,1019.75,38,31,1,8055
1441,129,1,659,0,21117
1442,556,12,117,0,20120
1443,231.15,11,27,0,22401
1444,1017.5,28,60,0,22181
1445,1288.4,35,30,0,23233
1446,147.45,5,85,0,21784
1447,34,1,141,0,20112
1448,194.4,6,816,0,7728
1449,2274,42,234,0,22182
1450,1492.2,53,54,0,22182
1451,840,14,272,0,22102
1452,147,4,848,0,21042
1453,943.95,7,189,0,8753
1454,70.5,4,10,0,8540
1455,265.75,12,4,1,21794
1456,565.95,15,93,0,21036
1457,202,5,264,0,19446
1458,273.85,14,22,0,19020
1459,322.9,7,2,0,21044
1460,127,3,633,0,20715
1461,29.9,2,366,0,18940
1462,83.5,3,45,0,19446
1463,466.95,14,168,0,20724
1464,481.3,14,134,1,23229
1465,1337.8,23,91,0,20016
1466,68,1,680,0,22209
1467,351.95,6,129,1,21131
1468,1123.19,28,49,1,20147
1469,99,1,670,0,20815
1470,122.5,3,688,0,18940
1471,158,5,262,0,8031
1472,151.4,7,772,0,20906
1473,56,1,750,0,21244
1474,176.5,5,18,1,22901
1475,44,1,271,0,8721
1476,78,2,280,0,20124
1477,475.85,7,3,0,21093
1478,116,2,590,0,20878
1479,178.5,4,6,1,21093
1480,25,1,281,0,22901
1481,126.95,3,227,0,20112
1482,0,1,651,0,19067
1483,224,6,359,0,19154
1484,54,2,254,0,20181
1485,412.9,4,215,0,21702
1486,1187.65,18,15,0,22033
1487,879,19,110,0,20187
1488,36.9,2,755,0,20715
1489,129.85,8,394,1,22043
1490,740.5,15,5,1,19083
1491,876,10,293,0,21046
1492,138,4,210,0,21771
1493,172.9,5,108,0,8054
1494,1046,4,668,0,21036
1495,583,13,31,0,21117
1496,315.95,8,281,0,21212
1497,59.5,1,590,0,18966
1498,29.5,1,193,0,22151
1499,59,1,124,0,21204
1500,129,2,623,0,8090
1501,117,4,171,0,20016
1502,540.35,16,51,0,20816
1503,1025.95,26,24,0,19128
1504,331.5,11,339,0,20715
1505,0,1,624,0,21784
1506,49,1,265,0,8077
1507,261.95,7,162,1,20816
1508,173,5,274,1,20882
1509,86,3,398,0,21157
1510,1768.55,44,163,1,8610
1511,34,1,258,0,8648
1512,299.35,9,173,0,21794
1513,226,4,243,1,21784
1514,174,2,512,0,22046
1515,328,10,99,0,20190
1516,51,2,881,0,22039
1517,41.9,2,100,0,21012
1518,131,3,893,0,20874
1519,381.9,5,62,0,20902
1520,49,1,200,0,20818
1521,1689,33,18,0,22311
1522,932.35,19,122,0,20002
1523,128,3,4,0,8088
1524,537,7,272,0,21036
1525,73,2,233,0,22304
1526,365,2,936,0,22611
1527,229,3,287,0,22304
1528,20,1,298,0,8234
1529,1796.15,40,107,1,22153
1530,78.5,3,651,0,8520
1531,64,1,811,0,20715
1532,288.5,7,212,0,8088
1533,39.5,2,415,0,21093
1534,359.7,12,285,1,21093
1535,205,5,111,0,19038
1536,32,1,529,0,22152
1537,17,1,886,0,22204
1538,339.95,9,365,1,22181
1539,338,2,611,0,21015
1540,180,3,268,0,21784
1541,573,9,497,0,22042
1542,343,6,307,0,8244
1543,576.9,18,261,0,22182
1544,159.5,6,374,0,8052
1545,652,18,9,0,22102
1546,168,2,227,0,21403
1547,103.5,1,248,0,22308
1548,71.9,3,943,0,22044
1549,269,8,626,0,23229
1550,485.45,10,1,0,22152
1551,829.45,21,168,0,19446
1552,288,2,494,0,8033
1553,113.95,4,276,0,21074
1554,277.8,8,269,0,22314
1555,1283.95,23,54,1,20176
1556,426.4,13,215,1,21236
1557,109.95,2,583,0,22026
1558,186,9,41,1,8012
1559,149.5,5,19,0,8742
1560,97.9,3,53,1,22102
1561,19,1,531,0,20814
1562,303,4,652,1,8085
1563,160.95,3,72,0,21401
1564,59,1,286,1,18901
1565,39.5,2,347,0,20882
1566,90.85,4,793,0,8075
1567,579.5,9,257,0,8080
1568,44,1,631,0,20170
1569,286,4,86,0,8004
1570,24,1,40,0,21015
1571,99,1,247,0,8053
1572,2472.55,63,269,0,22066
1573,779,7,347,1,8731
1574,29,1,313,0,8050
1575,34,1,640,0,21054
1576,161.9,3,271,1,22039
1577,99.95,1,899,0,21061
1578,495.35,14,140,0,20155
1579,79,1,273,0,20147
1580,634.85,21,60,1,8003
1581,620,14,11,0,22308
1582,651.75,22,68,0,21042
1583,49,1,255,0,20016
1584,74.5,1,940,0,20120
1585,476.95,12,263,0,22102
1586,54.9,2,241,1,21035
1587,316,6,469,0,20895
1588,114,3,265,0,8244
1589,565.15,21,437,0,21042
1590,30,1,839,0,8406
1591,93.5,2,554,0,22903
1592,924.5,22,19,1,20147
1593,160.4,4,24,1,22039
1594,211,5,118,1,21401
1595,1067.5,18,3,0,20117
1596,722.95,13,629,1,20904
1597,332.75,8,618,0,21157
1598,36,1,447,0,19083
1599,393,4,84,1,20181
1600,1918.5,23,27,1,8759
1601,289,1,936,0,18940
1602,59,1,18,0,20853
1603,293,7,335,0,21030
1604,811.95,8,263,0,20904
1605,354,7,187,0,8505
1606,138,2,262,0,19111
1607,203.95,2,37,0,18940
1608,125,3,91,0,8759
1609,182,4,261,0,21224
1610,113,3,633,0,23229
1611,49,2,117,1,8002
1612,59,1,258,0,21037
1613,428,5,283,0,8226
1614,986.5,29,127,0,8332
1615,87.5,3,560,0,20878
1616,336.5,14,23,0,22203
1617,99,1,760,0,20878
1618,24,1,139,0,21784
1619,95,4,731,0,7726
1620,858.6,19,1,0,21042
1621,407.5,9,695,0,22206
1622,1122.35,31,2,1,8055
1623,79,2,629,0,19046
1624,60,1,38,1,21208
1625,112,3,262,0,20901
1626,0,3,276,0,20832
1627,691.45,14,65,1,21122
1628,69,1,17,0,22307
1629,49.5,1,956,0,8035
1630,268.95,5,11,0,20720
1631,0,1,328,0,20895
1632,32,1,273,1,22031
1633,213.75,8,245,0,20124
1634,577.95,14,83,0,24060
1635,877.75,25,237,0,18966
1636,317.75,5,454,0,19096
1637,355,10,96,0,19047
1638,329.35,7,68,0,8721
1639,4246.35,106,12,1,22407
1640,1537.25,43,54,1,21136
1641,1339.9,27,49,0,21136
1642,45.9,3,249,0,19096
1643,407.9,15,64,0,22152
1644,241.75,9,51,0,22314
1645,351.4,10,3,0,22152
1646,943,11,43,0,21136
1647,710.85,15,135,0,20007
1648,75,1,261,0,21093
1649,355,6,210,0,20814
1650,119,1,465,0,19027
1651,56,1,751,0,21093
1652,425,7,94,1,22044
1653,49,1,658,0,21401
1654,381.95,9,279,0,21209
1655,78,2,644,0,20194
1656,52,2,925,0,20170
1657,80.5,2,239,0,19446
1658,40,1,633,0,21117
1659,531,6,112,1,20815
1660,190.4,5,255,0,22015
1661,399.95,12,255,0,23229
1662,912.3,21,3,0,19053
1663,199,1,317,0,22903
1664,501.9,11,228,0,20141
1665,59,1,767,0,20187
1666,971.4,22,131,0,22314
1667,0,1,724,0,8210
1668,69,1,262,0,19067
1669,476.2,13,221,0,19087
1670,39,1,225,0,22308
1671,32.95,1,397,0,22315
1672,103,3,265,0,21702
1673,1048.2,25,194,0,8816
1674,910.95,14,139,1,7726
1675,170.05,6,658,0,8036
1676,240,6,311,0,20715
1677,125,2,168,0,22043
1678,39.5,1,739,0,19149
1679,619.8,14,260,0,21229
1680,109,2,272,0,18940
1681,113,3,219,0,20740
1682,1105,9,81,1,8534
1683,262,7,133,0,19053
1684,69,1,552,0,8036
1685,444.85,10,49,0,8701
1686,65,2,108,0,8053
1687,123.5,2,551,0,20850
1688,258,2,46,0,8096
1689,10,3,381,0,8221
1690,1149.4,26,5,0,21210
1691,288.95,11,263,0,21042
1692,215.5,5,458,0,8008
1693,111,3,564,1,22407
1694,572,9,61,0,22601
1695,119.5,2,269,0,22207
1696,44,1,645,0,21037
1697,69.95,2,267,0,8520
1698,154,2,95,0,20152
1699,4944.85,105,11,0,8534
1700,1721.35,25,267,0,20853
1701,303.5,9,20,0,20904
1702,204.9,5,149,0,21093
1703,64.45,2,22,1,8527
1704,39.5,1,759,0,22033
1705,74,3,330,0,18966
1706,39.5,1,696,0,21234
1707,49,1,576,0,22015
1708,349.95,13,46,0,20817
1709,25,1,873,0,22015
1710,532,12,33,0,8037
1711,129,1,659,0,21784
1712,125,3,260,0,8054
1713,79,3,95,0,19087
1714,347.35,13,44,1,21014
1715,131,2,636,0,21075
1716,1647.35,39,63,1,22101
1717,125.95,3,613,0,8033
1718,784,12,236,0,19152
1719,134,3,320,0,22315
1720,225.85,6,315,0,8085
1721,89,1,716,0,7728
1722,296,7,371,0,20008
1723,821.8,26,85,0,20136
1724,222.5,5,629,0,21036
1725,395,6,281,1,20744
1726,1509.35,28,129,1,20016
1727,74.5,3,395,0,21093
1728,51,2,886,0,21204
1729,3420.45,62,11,0,21212
1730,38,1,364,0,21228
1731,1395.9,48,245,0,24060
1732,302,3,137,0,21035
1733,39.5,2,42,0,8873
1734,228,2,620,0,20906
1735,2213.35,47,41,0,18940
1736,237.5,3,300,0,8527
1737,210.9,7,61,0,22182
1738,753.9,17,47,0,21104
1739,124.5,3,399,0,23113
1740,22.5,1,633,0,21228
1741,20,1,324,0,20191
1742,123,3,279,0,22207
1743,1198.15,29,6,1,20901
1744,307,6,216,0,8742
1745,487.75,13,101,0,22554
1746,25,1,775,0,8050
1747,883,9,497,0,20817
1748,359.5,8,96,0,22630
1749,999.45,15,104,0,8108
1750,1117.25,28,66,0,21042
1751,1018.8,24,21,0,23233
1752,46,1,267,0,20814
1753,64.9,3,46,0,21234
1754,20,1,132,0,8540
1755,1459.5,41,14,1,20002
1756,144,4,477,0,20814
1757,189,1,260,0,21090
1758,250.9,8,29,0,21093
1759,148.95,4,731,0,8610
1760,594.2,19,84,0,20136
1761,430.45,11,33,0,22101
1762,308.75,7,242,0,22405
1763,181.5,4,472,0,22066
1764,99,3,270,0,8050
1765,591.55,17,255,0,20190
1766,98.5,2,204,0,8077
1767,323.95,12,66,0,24060
1768,156,8,889,0,22901
1769,163,4,153,0,8724
1770,83.95,2,271,0,22206
1771,480,11,323,0,22153
1772,169,1,940,0,21228
1773,68.5,2,12,0,21227
1774,75.95,4,254,0,20132
1775,100.95,3,603,0,20132
1776,79,1,135,0,8619
1777,60,1,754,0,22152
1778,956.5,12,578,0,8054
1779,2330.05,42,16,1,21044
1780,886,4,102,1,8540
1781,15,1,419,0,22032
1782,49,1,7,1,21044
1783,740.15,24,181,1,22003
1784,425.95,11,138,0,8201
1785,330,7,53,1,21014
1786,66,2,266,0,20147
1787,111.9,3,560,1,22205
1788,1094.5,14,203,0,19083
1789,89,1,478,0,21234
1790,121.45,4,269,0,21046
1791,68,2,137,0,20901
1792,199,1,922,0,8753
1793,170.4,6,164,0,8731
1794,408.95,9,167,0,23185
1795,346.95,9,499,0,20148
1796,305.2,12,308,0,20147
1797,47,2,57,0,21401
1798,79,2,678,0,21015
1799,44,1,648,0,19006
1800,56,1,607,0,21104
1801,418.45,12,146,1,20187
1802,203.5,3,185,0,22102
1803,398.45,10,263,0,8691
1804,85.5,3,620,0,22180
1805,45,1,261,0,21054
1806,29,1,571,0,22308
1807,285.45,8,46,1,20854
1808,347.9,12,116,1,21738
1809,54.5,3,743,1,20176
1810,161,3,375,0,21136
1811,166.5,4,258,0,8081
1812,49.5,1,630,0,18901
1813,79,3,19,0,20115
1814,248.15,11,26,0,19004
1815,833,11,205,1,21286
1816,230.9,6,40,1,20187
1817,135,4,156,0,21157
1818,68,2,255,1,21157
1819,45,1,108,0,21042
1820,44,2,2,0,22204
1821,152,7,46,1,19038
1822,34,1,892,0,8318
1823,1135,8,169,1,22407
1824,125,2,383,0,21224
1825,64.5,3,19,0,22308
1826,287.5,6,280,0,8628
1827,292,5,320,1,22207
1828,33,2,736,0,21218
1829,0,1,259,0,8318
1830,408,8,16,0,21117
1831,79.45,3,748,0,20132
1832,135,4,88,1,8054
1833,39.5,2,20,0,8731
1834,36,1,262,0,22407
1835,167,3,294,0,20191
1836,248,9,444,0,20740
1837,801.1,24,7,0,8005
1838,318.85,12,226,1,21074
1839,20,1,469,0,19111
1840,1254.4,22,84,1,21032
1841,202,3,28,0,19130
1842,183.5,3,963,0,20169
1843,39.5,2,28,0,21131
1844,235.85,6,69,0,8109
1845,275.5,8,24,0,8330
1846,471.95,10,109,0,19111
1847,486,10,147,0,8731
1848,1000.05,21,144,1,23185
1849,150,2,639,1,19047
1850,54.95,2,754,0,21030
1851,75,1,344,0,21207
1852,1094,18,19,1,18966
1853,53.5,2,492,0,20121
1854,712.4,10,50,1,22207
1855,1910.3,41,145,1,19083
1856,74.5,2,881,0,23229
1857,300,1,837,0,23113
1858,95,1,699,0,19128
1859,214.5,3,212,1,8053
1860,98,2,752,0,21234
1861,39,1,901,0,21054
1862,214,3,216,0,19067
1863,2003.05,33,56,0,21702
1864,24,2,264,0,21093
